index	iSoil	iGeol	iLC	IC	iForc	iMF	iBC	iLake	node0	node1	node2	nabr0	nabr1	nabr2	edge0	edge1	edge2	area	x	y	zmin	zmax	soil_index	infKsatV	ThetaS	ThetaR	Alpha	Beta	hAreaF	macKsatV	infD	geol_index	KsatH	KsatV	SpYield	geo_ThetaS	geo_ThetaR	geo_vAreaF	macKsatH	macD	LC_index	VegFrac	Albedo	Rough	RzD	SoilDgrd	ImpAF	Dist2Edge0	Dist2Edge1	Dist2Edge2	Dist2Nabor0	Dist2Nabor1	Dist2Nabor2	avgRough0	avgRough1	avgRough2	windH	FixPressure	AquiferDepth	WetlandLevel	RootReachLevel	MacporeLevel	
30928	70	70	11	-9999	1405	1	0	0	0	15779	15764	15784	31012	30988	30838	2142.03	2694.54	2156.99	2.2565e+06	126788	3.96932e+06	3055.32	3061.32	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	702.293	558.288	697.421	1457.66	1116.3	1739.36	0.000666667	0.000666667	0.000666667	10	69.9933	6	5.9	5.25	5	
30929	68	68	11	-9999	1281	1	0	0	0	15820	15853	15855	31151	204	31149	2762.17	2762.21	2886.05	3.39874e+06	102983	3.96058e+06	3610.68	3616.68	-9999	0.000603938	0.39652	0.01	6.14105	1.34201	0.01	0.0603938	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.726	0.15	0.000666667	0.75	0	0	820.306	820.296	785.096	1834.01	1571.96	1626.87	0.000666667	0.000666667	0.000666667	10	65.262	6	5.9	5.25	5	
30930	68	68	11	-9999	1324	1	0	0	0	15742	15783	15743	30982	30906	31048	3201.08	3345.18	3200.81	4.56482e+06	111444	3.9559e+06	3770.52	3776.52	-9999	0.000603938	0.39652	0.01	6.14105	1.34201	0.01	0.0603938	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.726	0.15	0.000666667	0.75	0	0	950.685	909.731	950.762	2013.98	2053.61	2022.74	0.000666667	0.000666667	0.000666667	10	63.9495	6	5.9	5.25	5	
30931	43	43	11	-9999	1323	1	0	0	0	15732	15769	15731	30983	30909	30903	3074.61	2555.78	3915.86	3.92563e+06	114109	3.94952e+06	3305.08	3311.08	-9999	0.000318849	0.447753	0.01	3.94178	1.20985	0.01	0.0318849	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.726	0.15	0.000666667	0.75	0	0	851.194	1023.99	668.331	1688.02	1808.54	1625.93	0.000666667	0.000666667	0.000666667	10	67.8323	6	5.9	5.25	5	
30932	68	68	11	-9999	1441	1	0	0	0	15745	15708	12316	30839	30934	30837	3176.06	2434.56	3085.58	3.5088e+06	134124	3.96199e+06	3896.89	3902.89	-9999	0.000603938	0.39652	0.01	6.14105	1.34201	0.01	0.0603938	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.726	0.15	0.000666667	0.75	0	0	736.51	960.833	758.107	1696.28	2044.05	1440.37	0.000666667	0.000666667	0.000666667	10	62.9269	6	5.9	5.25	5	
30933	70	70	11	-9999	1442	1	0	0	0	20361	15748	15744	263	30940	39968	2628.43	3367.35	2577.23	3.34161e+06	134832	3.96645e+06	3307.44	3313.44	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	847.553	661.57	864.391	1637.37	1305.6	1631.84	0.000666667	0.000666667	0.000666667	10	67.8122	6	5.9	5.25	5	
30934	70	70	11	-9999	1441	1	0	0	0	15745	12316	15746	30936	30864	30932	3468.87	3469.36	2434.56	3.95437e+06	136004	3.96119e+06	3759.67	3765.67	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	759.973	759.866	1082.84	1327.02	1547.88	2044.05	0.000666667	0.000666667	0.000666667	10	64.0379	6	5.9	5.25	5	
30935	70	70	11	-9999	1442	1	0	0	0	15736	15744	15745	30837	34534	30940	2433.26	2433.5	2657.63	2.70883e+06	135464	3.96408e+06	3561.4	3567.4	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	742.168	742.092	679.509	1614.54	1589.55	1530.62	0.000666667	0.000666667	0.000666667	10	65.6711	6	5.9	5.25	5	
30936	70	70	11	-9999	1441	1	0	0	0	17572	15746	12316	30934	34531	34532	3468.87	2361.39	2361.49	2.7795e+06	136264	3.95989e+06	3795.9	3801.9	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	534.18	784.709	784.674	1327.02	2298.36	1526.22	0.000666667	0.000666667	0.000666667	10	63.743	6	5.9	5.25	5	
30937	70	70	11	-9999	1441	1	0	0	0	4578	15746	9427	30833	24153	18418	3468.38	3660.24	3603.28	5.53299e+06	140026	3.96048e+06	3726.85	3732.85	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	1063.51	1007.76	1023.7	2029.2	1447.51	1625.53	0.000666667	0.000666667	0.000666667	10	64.3059	6	5.9	5.25	5	
30938	70	70	11	-9999	1442	1	0	0	0	17573	17574	15736	39969	34534	34533	4101.65	2548.03	4102	4.96732e+06	138614	3.96469e+06	3493.51	3499.51	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	807.369	1299.65	807.3	1596.69	2098.2	1614.63	0.000666667	0.000666667	0.000666667	10	66.2381	6	5.9	5.25	5	
30939	71	71	11	-9999	1442	1	0	0	0	15757	15749	15751	30942	30951	30948	2870.09	2746.37	2746.11	3.36011e+06	131467	3.97146e+06	3051.32	3057.32	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	780.489	815.65	815.728	1538.04	1861.32	1563.17	0.000666667	0.000666667	0.000666667	10	70.0284	6	5.9	5.25	5	
30940	70	70	11	-9999	1442	1	0	0	0	20361	15744	15736	30935	39969	30933	2657.63	2470.37	3367.35	3.25075e+06	135799	3.96557e+06	3417.14	3423.14	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	815.449	877.263	643.582	1530.62	2203.71	1305.6	0.000666667	0.000666667	0.000666667	10	66.8805	6	5.9	5.25	5	
30941	70	70	11	-9999	1442	1	0	0	0	15751	15750	15748	30918	30944	30942	2515.35	3629.92	2869.82	3.59261e+06	132830	3.9689e+06	3255.6	3261.6	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	952.184	659.814	834.574	1723.38	1346.99	1613.88	0.000666667	0.000666667	0.000666667	10	68.2561	6	5.9	5.25	5	
30942	70	70	11	-9999	1442	1	0	0	0	15749	15750	15751	30941	30939	30945	2869.82	2870.09	2515.06	3.24415e+06	131587	3.96993e+06	3230.07	3236.07	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	753.625	753.552	859.927	1613.88	1538.04	1655.28	0.000666667	0.000666667	0.000666667	10	68.4756	6	5.9	5.25	5	
30943	70	70	11	-9999	1366	1	0	0	0	15777	17577	15787	31108	30993	34541	2433.45	3955.33	2433.56	2.80438e+06	120213	3.96127e+06	3635.91	3641.91	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	768.286	472.675	768.25	1902.81	1325.59	1655.41	0.000666667	0.000666667	0.000666667	10	65.0534	6	5.9	5.25	5	
30944	70	70	11	-9999	1442	1	0	0	0	15751	15748	15747	39968	30947	30941	2628.9	2870	3629.92	3.74013e+06	134129	3.96925e+06	3136.09	3142.09	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	948.466	868.787	686.907	1689.12	1688.92	1346.99	0.000666667	0.000666667	0.000666667	10	69.2886	6	5.9	5.25	5	
30945	70	70	11	-9999	1405	1	0	0	0	15749	15779	15750	31002	30942	31003	3531.51	2515.06	2156.92	2.68655e+06	129999	3.96946e+06	3275.88	3281.88	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	507.158	712.125	830.368	1280.81	1655.28	1714.19	0.000666667	0.000666667	0.000666667	10	68.0822	6	5.9	5.25	5	
30946	70	70	11	-9999	1442	1	0	0	0	17574	20360	20361	39966	39969	39967	2469.8	4139	3207.27	3.95628e+06	138449	3.96748e+06	3170.08	3176.08	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	1067.91	637.236	822.357	1960.6	1443.37	1689.92	0.000666667	0.000666667	0.000666667	10	68.9936	6	5.9	5.25	5	
30947	70	70	11	-9999	1442	1	0	0	0	15754	15751	15747	30944	30962	30958	2870	2746.05	2746.43	3.36006e+06	134636	3.97086e+06	3026.11	3032.11	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	780.5	815.729	815.617	1688.92	1742.04	1861.29	0.000666667	0.000666667	0.000666667	10	70.2497	6	5.9	5.25	5	
30948	71	71	11	-9999	1405	1	0	0	0	15762	15749	15757	30939	30968	31003	2746.11	2628	2627.72	3.07649e+06	130011	3.97203e+06	3012.08	3018.08	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	746.874	780.439	780.522	1563.17	1762.29	1535.21	0.000666667	0.000666667	0.000666667	10	70.3731	6	5.9	5.25	5	
30949	70	70	11	-9999	1404	1	0	0	0	15703	15775	15697	30847	30848	30991	2511.03	3620.5	2511.4	3.15066e+06	125719	3.96021e+06	3576.14	3582.14	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	836.486	580.152	836.364	1806.14	1403.56	1606.2	0.000666667	0.000666667	0.000666667	10	65.5485	6	5.9	5.25	5	
30950	6	6	11	-9999	1443	1	0	0	0	15765	15788	15767	30979	30977	31050	3276.14	3423.19	3275.39	4.78055e+06	136354	3.97935e+06	2737.83	2743.83	-9999	0.000603938	0.39652	0.01	6.14105	1.34201	0.01	0.0603938	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.726	0.15	0.000666667	0.75	0	0	972.801	931.014	973.025	1769.09	1706.34	2069.62	0.000666667	0.000666667	0.000666667	10	72.8206	6	5.9	5.25	5	
30951	71	71	11	-9999	1442	1	0	0	0	15751	15758	15757	30961	30939	30958	3059.55	2746.37	3935.75	4.18644e+06	132655	3.97289e+06	2938.02	2944.02	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	912.214	1016.24	709.131	1762.37	1861.32	1418.28	0.000666667	0.000666667	0.000666667	10	71.0274	6	5.9	5.25	5	
30952	71	71	11	-9999	1442	1	0	0	0	15747	20360	15759	39964	30962	39966	3508.72	3801.08	2939.91	4.89449e+06	137294	3.97019e+06	3040.94	3046.94	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	929.966	858.438	1109.89	1686.13	1503.18	1775.64	0.000666667	0.000666667	0.000666667	10	70.1195	6	5.9	5.25	5	
30953	5	5	11	-9999	1443	1	0	0	0	15758	15754	15753	30917	30967	30958	2746.86	3059.2	3059.54	3.75462e+06	135309	3.97386e+06	2915.64	2921.64	-9999	0.000318849	0.447753	0.01	3.94178	1.20985	0.01	0.0318849	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.726	0.15	0.000666667	0.75	0	0	911.252	818.216	818.123	1658.15	1914.86	1762.32	0.000666667	0.000666667	0.000666667	10	71.2261	6	5.9	5.25	5	
30954	71	71	11	-9999	1443	1	0	0	0	15763	15766	15753	30960	18417	30976	2406.32	2514.66	2406.25	2.57962e+06	138075	3.97522e+06	2880.2	2886.2	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	714.679	683.888	714.7	1840.78	1431.41	1613.49	0.000666667	0.000666667	0.000666667	10	71.5416	6	5.9	5.25	5	
30955	6	6	13	-9999	1406	1	0	0	0	15822	15806	15799	31053	31060	31056	2729.31	2531.58	2926.01	3.1909e+06	129852	3.97976e+06	2714.99	2720.99	-9999	0.000301969	0.39652	0.01	6.14105	1.34201	0.01	0.0301969	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.835	0.25	0.000666667	0.75	0.5	0	779.415	840.295	727.021	1608.46	1534.34	1486.09	0.000666667	0.000666667	0.000666667	10	73.0275	6	5.9	5.25	5	
30956	9	9	13	-9999	1479	1	0	0	0	15885	15877	15880	31204	31212	31199	2742.3	2476.33	3387.98	3.35164e+06	145472	3.9765e+06	2780.79	2786.79	-9999	0.000301969	0.39652	0.01	6.14105	1.34201	0.01	0.0301969	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.835	0.25	0.000666667	0.75	0.5	0	814.799	902.315	659.515	1935.15	1739.42	1250.03	0.000666667	0.000666667	0.000666667	10	72.4327	6	5.9	5.25	5	
30957	6	6	13	-9999	1479	1	0	0	0	15877	15834	15761	30971	31204	31113	2995.29	2865.99	2865.92	3.65951e+06	142185	3.97724e+06	2802.91	2808.91	-9999	0.000301969	0.39652	0.01	6.14105	1.34201	0.01	0.0301969	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.835	0.25	0.000666667	0.75	0.5	0	814.505	851.252	851.27	1906.39	1817.81	1544.13	0.000666667	0.000666667	0.000666667	10	72.2337	6	5.9	5.25	5	
30958	71	71	11	-9999	1442	1	0	0	0	15758	15751	15754	30947	30953	30951	2746.43	3059.54	3935.75	4.18652e+06	134049	3.97263e+06	2958.69	2964.69	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	1016.23	912.233	709.145	1861.29	1762.32	1418.28	0.000666667	0.000666667	0.000666667	10	70.8442	6	5.9	5.25	5	
30959	5	5	11	-9999	1406	1	0	0	0	15755	15811	15762	31067	30968	31017	4574.19	3801.69	2908.56	5.50631e+06	129252	3.97517e+06	2845.26	2851.26	-9999	0.000318849	0.447753	0.01	3.94178	1.20985	0.01	0.0318849	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.726	0.15	0.000666667	0.75	0	0	802.519	965.589	1262.09	1686.24	1698.65	2089.18	0.000666667	0.000666667	0.000666667	10	71.8538	6	5.9	5.25	5	
30960	6	6	11	-9999	1443	1	0	0	0	15753	15766	15767	30977	30967	30954	3422.64	3792.13	2406.32	4.04321e+06	136645	3.97638e+06	2834.76	2840.76	-9999	0.000603938	0.39652	0.01	6.14105	1.34201	0.01	0.0603938	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.726	0.15	0.000666667	0.75	0	0	787.543	710.807	1120.17	1543.92	1590.64	1840.78	0.000666667	0.000666667	0.000666667	10	71.9478	6	5.9	5.25	5	
30961	71	71	11	-9999	1443	1	0	0	0	15757	15758	15755	31062	30968	30951	3059.38	2747.04	3059.55	3.75496e+06	131928	3.9745e+06	2866.73	2872.73	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	818.239	911.273	818.194	1437.98	1845	1762.37	0.000666667	0.000666667	0.000666667	10	71.6618	6	5.9	5.25	5	
30962	71	71	11	-9999	1442	1	0	0	0	15747	15759	15754	30917	30947	30952	2628.01	2746.05	3801.08	3.60834e+06	136315	3.97133e+06	3005.2	3011.2	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	915.352	876.005	632.861	1762.24	1742.04	1503.18	0.000666667	0.000666667	0.000666667	10	70.4337	6	5.9	5.25	5	
30963	71	71	11	-9999	1478	1	0	0	0	15756	20357	15763	31112	30970	39959	3738.29	3638	3030.1	5.09171e+06	140764	3.97278e+06	2954.1	2960.1	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	908.028	933.06	1120.25	1613.71	1558.26	2276.07	0.000666667	0.000666667	0.000666667	10	70.8849	6	5.9	5.25	5	
30964	6	6	13	-9999	1443	1	0	0	0	15804	15806	15809	31057	31063	31053	2379.4	3104.25	2729.37	3.12879e+06	132270	3.97852e+06	2745.23	2751.23	-9999	0.000301969	0.39652	0.01	6.14105	1.34201	0.01	0.0301969	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.835	0.25	0.000666667	0.75	0.5	0	876.631	671.937	764.227	1645.68	1373.62	1593.12	0.000666667	0.000666667	0.000666667	10	72.7536	6	5.9	5.25	5	
30965	68	68	11	-9999	1324	1	0	0	0	15770	15783	15802	31010	30840	31011	3062.91	3062.83	3201.04	4.17963e+06	107953	3.95642e+06	3684	3690	-9999	0.000603938	0.39652	0.01	6.14105	1.34201	0.01	0.0603938	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.726	0.15	0.000666667	0.75	0	0	909.729	909.753	870.473	1966.38	1743.31	1701.59	0.000666667	0.000666667	0.000666667	10	64.6573	6	5.9	5.25	5	
30966	6	6	11	-9999	1511	1	0	0	0	15926	15925	15942	31324	31322	31223	2608.63	2624.68	2821.31	3.10882e+06	152051	3.9747e+06	2805.75	2811.75	-9999	0.000603938	0.39652	0.01	6.14105	1.34201	0.01	0.0603938	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.726	0.15	0.000666667	0.75	0	0	794.497	789.636	734.603	1727.64	1579.25	1532.34	0.000666667	0.000666667	0.000666667	10	72.2081	6	5.9	5.25	5	
30967	5	5	11	-9999	1443	1	0	0	0	15753	15767	15758	278	30953	30960	3422.52	3059.2	3792.13	4.96055e+06	135173	3.97577e+06	2850.85	2856.85	-9999	0.000318849	0.447753	0.01	3.94178	1.20985	0.01	0.0318849	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.726	0.15	0.000666667	0.75	0	0	966.258	1081.01	872.077	1548.98	1914.86	1590.64	0.000666667	0.000666667	0.000666667	10	71.8038	6	5.9	5.25	5	
30968	71	71	11	-9999	1406	1	0	0	0	15755	15762	15757	30948	30961	30959	2628	2747.04	3801.69	3.60962e+06	130229	3.97378e+06	2876.17	2882.17	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	915.68	876.001	632.984	1762.29	1845	1698.65	0.000666667	0.000666667	0.000666667	10	71.5776	6	5.9	5.25	5	
30969	70	70	11	-9999	1405	1	0	0	0	15762	15760	15764	30992	30838	31067	3349.02	3348.86	2628.06	4.04771e+06	127025	3.97217e+06	2950.6	2956.6	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	805.748	805.789	1026.79	1536.45	1532.3	2398.2	0.000666667	0.000666667	0.000666667	10	70.9159	6	5.9	5.25	5	
30970	71	71	11	-9999	1442	1	0	0	0	15756	15763	15759	18417	39964	30963	2514.99	2628.14	3638	3.30486e+06	139219	3.97258e+06	2965.14	2971.14	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	876.045	838.329	605.619	1686.35	1917.66	1558.26	0.000666667	0.000666667	0.000666667	10	70.7872	6	5.9	5.25	5	
30971	6	6	11	-9999	1479	1	0	0	0	15761	15834	15766	31086	30976	30957	3729.48	3480.47	2995.29	4.89402e+06	140297	3.97697e+06	2821.32	2827.32	-9999	0.000603938	0.39652	0.01	6.14105	1.34201	0.01	0.0603938	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.726	0.15	0.000666667	0.75	0	0	874.835	937.424	1089.27	1543.91	1539.38	1906.39	0.000666667	0.000666667	0.000666667	10	72.0683	6	5.9	5.25	5	
30972	70	70	11	-9999	1366	1	0	0	0	15787	15845	17576	31131	30993	31019	2865.41	2341.79	2293.29	2.60948e+06	117596	3.95992e+06	3680.44	3686.44	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	607.123	742.875	758.586	1318.43	2031.31	1552.32	0.000666667	0.000666667	0.000666667	10	64.6865	6	5.9	5.25	5	
30973	70	70	11	-9999	1405	1	0	0	0	15772	15752	15784	30988	31013	30987	2141.54	3331.25	2244.93	2.3755e+06	127061	3.96691e+06	3389.34	3395.34	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	739.498	475.397	705.441	1466.33	1286.44	1425.86	0.000666667	0.000666667	0.000666667	10	67.1156	6	5.9	5.25	5	
30974	9	9	13	-9999	1479	1	0	0	0	15881	15821	15834	31087	31113	31320	2994.57	2523.15	3666.12	3.74811e+06	141612	3.97999e+06	2729.03	2735.03	-9999	0.000301969	0.39652	0.01	6.14105	1.34201	0.01	0.0301969	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.835	0.25	0.000666667	0.75	0.5	0	834.424	990.324	681.576	1754.11	1824.99	1337.9	0.000666667	0.000666667	0.000666667	10	72.9002	6	5.9	5.25	5	
30975	9	9	11	-9999	1444	1	0	0	0	15810	15814	15807	277	31065	31072	2483.3	2594.7	2483.18	2.74701e+06	132329	3.98683e+06	2556.51	2562.51	-9999	0.000603938	0.39652	0.01	6.14105	1.34201	0.01	0.0603938	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.726	0.15	0.000666667	0.75	0	0	737.46	705.798	737.497	2205.09	1876.39	1665.03	0.000666667	0.000666667	0.000666667	10	74.4762	6	5.9	5.25	5	
30976	5	5	11	-9999	1443	1	0	0	0	15761	15766	15763	30954	31112	30971	2406.25	2514.63	3480.47	3.02541e+06	139648	3.97558e+06	2866.96	2872.96	-9999	0.000318849	0.447753	0.01	3.94178	1.20985	0.01	0.0318849	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.726	0.15	0.000666667	0.75	0	0	838.209	802.083	579.502	1613.49	1951.46	1539.38	0.000666667	0.000666667	0.000666667	10	71.6597	6	5.9	5.25	5	
30977	6	6	11	-9999	1443	1	0	0	0	15766	15765	15767	30950	30960	31086	3423.19	3422.64	2406.13	3.85524e+06	137139	3.97784e+06	2790.92	2796.92	-9999	0.000603938	0.39652	0.01	6.14105	1.34201	0.01	0.0603938	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.726	0.15	0.000666667	0.75	0	0	750.81	750.93	1068.17	1706.34	1543.92	2092.99	0.000666667	0.000666667	0.000666667	10	72.3415	6	5.9	5.25	5	
30978	9	9	13	-9999	1443	1	0	0	0	15803	15780	15788	31052	31020	31054	3275.31	3134.02	3134.06	4.37604e+06	136141	3.98296e+06	2631.3	2637.3	-9999	0.000301969	0.39652	0.01	6.14105	1.34201	0.01	0.0301969	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.835	0.25	0.000666667	0.75	0.5	0	890.711	930.868	930.855	1787.7	2012.07	1769.53	0.000666667	0.000666667	0.000666667	10	73.7896	6	5.9	5.25	5	
30979	6	6	11	-9999	1443	1	0	0	0	15788	15804	15767	31063	30950	31021	2895.07	3276.14	2894.5	3.90964e+06	134625	3.97973e+06	2717.1	2723.1	-9999	0.000603938	0.39652	0.01	6.14105	1.34201	0.01	0.0603938	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.726	0.15	0.000666667	0.75	0	0	900.299	795.577	900.475	1691.43	1769.09	1805.85	0.000666667	0.000666667	0.000666667	10	73.0083	6	5.9	5.25	5	
