step_idx	t_sim	setup_called	hypre_iters	hypre_op_count	operator_complexity	setup_wall_sec	solve_wall_sec	cvode_nli_step	cvode_nfeLS_step
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.064014e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.937734e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.070050e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.275436e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.126822e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.034354e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.224143e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.099458e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.711375e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.032530e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.090528e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.023938e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.045966e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.043576e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.650231e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.089040e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.199549e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.097358e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.004450e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.177908e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.140302e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.682806e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.109868e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.068932e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.623248e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.090441e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.157856e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.985098e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.061995e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.115962e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.181263e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.053717e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.095356e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.093762e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.890199e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.088380e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.073790e-02	0	0
